2026-02-15T20:36:19.548059,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-15T20:36:20.542138,moveL,"0.605560,0.323599,0.000335,0.000000,3.141593,0.000000",success
2026-02-15T20:36:21.539532,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-15T20:36:23.574238,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-15T20:36:24.568797,moveL,"0.510000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-15T20:36:25.567427,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-15T20:49:27.089910,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-15T20:49:29.451619,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-15T20:49:30.452804,moveL,"0.556262,0.315281,0.001036,0.000000,3.141593,0.000000",success
2026-02-15T20:49:31.456706,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-15T20:49:33.730278,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-15T20:49:34.721549,moveL,"0.400000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-15T20:49:35.716671,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:00.368367,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:02.712263,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T01:10:03.698671,moveL,"0.556262,0.315281,0.001036,0.000000,3.141593,0.000000",success
2026-02-18T01:10:04.690159,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T01:10:06.937215,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:07.930896,moveL,"0.400000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:08.914689,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:11.359897,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T01:10:12.347410,moveL,"0.551398,0.412869,0.032308,0.000000,3.141593,0.000000",success
2026-02-18T01:10:13.342184,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T01:10:15.735877,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:16.721114,moveL,"0.510000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:17.714680,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:19.964480,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T01:10:20.958506,moveL,"0.425407,0.334690,0.016050,0.000000,3.141593,0.000000",success
2026-02-18T01:10:21.947749,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T01:10:23.953568,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:24.944667,moveL,"0.400000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:25.933869,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:28.027154,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T01:10:29.022513,moveL,"0.605560,0.323599,0.000335,0.000000,3.141593,0.000000",success
2026-02-18T01:10:30.013835,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T01:10:32.040649,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:33.030149,moveL,"0.510000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:10:34.019179,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:15:09.167646,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:09.739827,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:12.082960,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T01:24:13.071764,moveL,"0.556262,0.315281,0.001036,0.000000,3.141593,0.000000",success
2026-02-18T01:24:14.066187,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T01:24:16.324074,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:17.314266,moveL,"0.400000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:18.303693,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:20.740624,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T01:24:21.729647,moveL,"0.551398,0.412869,0.032308,0.000000,3.141593,0.000000",success
2026-02-18T01:24:22.717333,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T01:24:25.117227,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:26.107802,moveL,"0.510000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:27.099125,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:29.354003,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T01:24:30.346112,moveL,"0.425407,0.334690,0.016050,0.000000,3.141593,0.000000",success
2026-02-18T01:24:31.333261,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T01:24:33.348249,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:34.337924,moveL,"0.400000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:35.327136,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:37.426143,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T01:24:38.420640,moveL,"0.605560,0.323599,0.000335,0.000000,3.141593,0.000000",success
2026-02-18T01:24:39.409996,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T01:24:41.420997,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:42.413235,moveL,"0.510000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:24:43.399423,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:26:02.846655,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:26:55.263952,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:26:57.606627,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T01:26:58.595884,moveL,"0.556262,0.315281,0.001036,0.000000,3.141593,0.000000",success
2026-02-18T01:26:59.587530,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T01:27:01.839041,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:27:02.830640,moveL,"0.400000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:27:03.819185,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:27:06.260375,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T01:27:07.248874,moveL,"0.551398,0.412869,0.032308,0.000000,3.141593,0.000000",success
2026-02-18T01:27:08.237371,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T01:27:10.628889,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:27:11.616623,moveL,"0.510000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:27:12.606905,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:27:14.862532,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T01:27:15.852733,moveL,"0.425407,0.334690,0.016050,0.000000,3.141593,0.000000",success
2026-02-18T01:27:16.847255,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T01:27:18.848944,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:27:19.836474,moveL,"0.400000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:27:20.830549,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:27:22.921711,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T01:27:23.911454,moveL,"0.605560,0.323599,0.000335,0.000000,3.141593,0.000000",success
2026-02-18T01:27:24.900034,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T01:27:26.912582,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:27:27.899288,moveL,"0.510000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:27:28.887583,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:00.407526,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:02.761084,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T01:41:03.747732,moveL,"0.556262,0.315281,0.001036,0.000000,3.141593,0.000000",success
2026-02-18T01:41:04.732799,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T01:41:06.977558,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:07.964856,moveL,"0.400000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:08.953877,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:11.387180,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T01:41:12.381475,moveL,"0.551398,0.412869,0.032308,0.000000,3.141593,0.000000",success
2026-02-18T01:41:13.369713,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T01:41:15.770484,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:16.765213,moveL,"0.510000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:17.751289,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:19.998800,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T01:41:20.989839,moveL,"0.425407,0.334690,0.016050,0.000000,3.141593,0.000000",success
2026-02-18T01:41:21.984553,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T01:41:23.997196,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:24.983738,moveL,"0.400000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:25.970480,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:28.065479,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T01:41:29.054916,moveL,"0.605560,0.323599,0.000335,0.000000,3.141593,0.000000",success
2026-02-18T01:41:30.047433,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T01:41:32.057348,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:33.050845,moveL,"0.510000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:34.042326,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T01:41:49.545805,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:44:07.891667,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:44:35.115447,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:45:01.771847,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:45:22.089287,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:45:58.053369,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T01:55:23.373262,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:00:15.761271,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:00:32.401520,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:00:51.963667,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:00:57.329831,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:00:59.676584,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T02:01:00.665159,moveL,"0.556262,0.315281,0.001036,0.000000,3.141593,0.000000",success
2026-02-18T02:01:01.663426,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T02:01:03.921323,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:04.916353,moveL,"0.400000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:05.900931,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:08.337871,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T02:01:09.334960,moveL,"0.551398,0.412869,0.032308,0.000000,3.141593,0.000000",success
2026-02-18T02:01:10.331560,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T02:01:12.722753,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:13.712181,moveL,"0.510000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:14.697447,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:16.947398,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T02:01:17.945807,moveL,"0.425407,0.334690,0.016050,0.000000,3.141593,0.000000",success
2026-02-18T02:01:18.933594,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T02:01:20.949206,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:21.937699,moveL,"0.400000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:22.923116,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:25.023730,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T02:01:26.016813,moveL,"0.605560,0.323599,0.000335,0.000000,3.141593,0.000000",success
2026-02-18T02:01:27.005334,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T02:01:29.014654,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:30.006807,moveL,"0.510000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:30.996303,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:01:51.338994,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:00.764142,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:03.118879,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T02:02:04.110676,moveL,"0.556262,0.315281,0.001036,0.000000,3.141593,0.000000",success
2026-02-18T02:02:05.102562,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T02:02:07.354823,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:08.345157,moveL,"0.400000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:09.339851,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:11.772754,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T02:02:12.761611,moveL,"0.551398,0.412869,0.032308,0.000000,3.141593,0.000000",success
2026-02-18T02:02:13.756726,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T02:02:16.169431,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:17.162875,moveL,"0.510000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:18.148041,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:20.401578,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T02:02:21.389047,moveL,"0.425407,0.334690,0.016050,0.000000,3.141593,0.000000",success
2026-02-18T02:02:22.382639,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T02:02:24.399208,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:25.398325,moveL,"0.400000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:26.387491,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:28.480286,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T02:02:29.471284,moveL,"0.605560,0.323599,0.000335,0.000000,3.141593,0.000000",success
2026-02-18T02:02:30.460531,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T02:02:32.479838,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:33.467769,moveL,"0.510000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:34.456882,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:02:47.019156,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:20.904376,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:23.250794,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T02:09:24.234102,moveL,"0.556262,0.315281,0.001036,0.000000,3.141593,0.000000",success
2026-02-18T02:09:25.218440,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T02:09:27.473635,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:28.463611,moveL,"0.400000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:29.450523,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:31.890126,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T02:09:32.886246,moveL,"0.551398,0.412869,0.032308,0.000000,3.141593,0.000000",success
2026-02-18T02:09:33.879611,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T02:09:36.280402,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:37.267199,moveL,"0.510000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:38.252794,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:40.504559,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T02:09:41.495799,moveL,"0.425407,0.334690,0.016050,0.000000,3.141593,0.000000",success
2026-02-18T02:09:42.488207,moveL,"0.425407,0.334690,0.116050,0.000000,3.141593,0.000000",success
2026-02-18T02:09:44.506612,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:45.493977,moveL,"0.400000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:46.484479,moveL,"0.400000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:48.573980,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T02:09:49.568976,moveL,"0.605560,0.323599,0.000335,0.000000,3.141593,0.000000",success
2026-02-18T02:09:50.562563,moveL,"0.605560,0.323599,0.100335,0.000000,3.141593,0.000000",success
2026-02-18T02:09:52.581916,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:53.582780,moveL,"0.510000,-0.090000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:09:54.578140,moveL,"0.510000,-0.090000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:15:30.939429,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:16:01.471677,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:21:55.804216,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:22:14.673623,moveL,"0.500000,0.000000,0.600000,0.000000,3.141593,0.000000",success
2026-02-18T02:22:17.032440,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T02:22:18.020887,moveL,"0.556262,0.315281,0.001036,0.000000,3.141593,0.000000",success
2026-02-18T02:22:19.014095,moveL,"0.556262,0.315281,0.101036,0.000000,3.141593,0.000000",success
2026-02-18T02:22:21.258074,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:22:22.244590,moveL,"0.400000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
2026-02-18T02:22:23.230973,moveL,"0.400000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:22:25.675241,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T02:22:26.663327,moveL,"0.551398,0.412869,0.032308,0.000000,3.141593,0.000000",success
2026-02-18T02:22:27.653755,moveL,"0.551398,0.412869,0.132308,0.000000,3.141593,0.000000",success
2026-02-18T02:22:30.046524,moveL,"0.510000,-0.200000,0.200000,0.000000,3.141593,0.000000",success
2026-02-18T02:22:31.031890,moveL,"0.510000,-0.200000,0.100000,0.000000,3.141593,0.000000",success
